Sales id,Vehicle id,Vehicle Category,Brand,Body Type,Model,Fuel Type,Year,Month,Monthly Sales,Mumbai Sales,Delhi Sales,Total Sales,MoM(%),"Vehicle Price(EX-showroom,RTO,Insurance)",Sales Type(New/Resold),Vehicle Age,Resale Value,Depreciation Rate(%)
S1020,V073,Two-Wheeler,Revolt,Motorcycle,RV1,Electric,2023,December,683,76,101,177,1.79,88944,Resold,2,64262,15
S1021,V073,Two-Wheeler,Revolt,Motorcycle,RV1,Electric,2024,January,533,78,102,180,-21.96,88944,Resold,1,84497,5
S1022,V073,Two-Wheeler,Revolt,Motorcycle,RV1,Electric,2024,February,480,61,80,141,-9.94,88944,Resold,1,84497,5
S1023,V073,Two-Wheeler,Revolt,Motorcycle,RV1,Electric,2024,March,595,55,72,127,23.96,88944,Resold,1,84497,5
S1024,V073,Two-Wheeler,Revolt,Motorcycle,RV1,Electric,2024,April,764,68,89,157,28.4,88944,Resold,1,84497,5
S1025,V073,Two-Wheeler,Revolt,Motorcycle,RV1,Electric,2024,May,687,87,115,202,-10.08,88944,Resold,1,84497,5
S1026,V073,Two-Wheeler,Revolt,Motorcycle,RV1,Electric,2024,June,660,78,103,181,-3.93,88944,Resold,1,84497,5
S1027,V073,Two-Wheeler,Revolt,Motorcycle,RV1,Electric,2024,July,871,75,99,174,31.97,88944,Resold,1,84497,5
S1028,V073,Two-Wheeler,Revolt,Motorcycle,RV1,Electric,2024,August,724,99,131,230,-16.88,88944,Resold,1,84497,5
S1029,V073,Two-Wheeler,Revolt,Motorcycle,RV1,Electric,2024,September,705,82,109,191,-2.62,88944,Resold,1,84497,5
S1030,V073,Two-Wheeler,Revolt,Motorcycle,RV1,Electric,2024,October,955,80,106,186,35.46,88944,Resold,1,84497,5
S1031,V073,Two-Wheeler,Revolt,Motorcycle,RV1,Electric,2024,November,2001,109,143,252,109.53,88944,Resold,1,84497,5
S1032,V073,Two-Wheeler,Revolt,Motorcycle,RV1,Electric,2024,December,994,228,300,528,-50.32,88944,Resold,1,84497,5
